Text,Label
"中國:武漢肺炎帶有岐視成份
請使用新冠肺炎 日本新冠町居民",14
"我：老師可以去廁所嗎
 老師：不行 我：",14
武漢肺炎,14
,
,
某人：食物語首創將食物擬人化的獨特玩法 食之契約：,14
,
"按掉第五個鬧鐘
起來之後發現已經遲到了
還怪鬧鐘沒響 鬧鐘",14
每次跟机掰朋友约好9:30玩手游都被爽约 9:30,14
陸：武漢肺炎可控制！,14
當初覺得芙芙是暖男 噁男標籤,14
中國：武漢肺炎這名    帶有歧視 er 日本、德國、香港、非洲、中東：,14
"當安全帽鏡片壞掉
卻一直遇到下雨天 我",14
花生甚麼事,14
,
李居明:睇龍珠食牛肉可防疫 武漢肺炎:,14
"當我做到第三張梗圖時
發現自己作業還沒完成但1.了",14
她要你等她，但是卻和別人在一起,14
"你說你裝了行動辦公室
但沒開通推播功能 市訓科E化小組：",14
當你難得說了一句有意義的話 你： 朋友：你不要正經八百的說幹話,14
,
"昨天放假濕冷下雨...
今天上班給我出太陽...",14
,
男友表示 哭哭,14
當學長跟我說梁塵秘抄很簡單,14
當你正式組已經做一半的時候巨巨朋友過來說你也在熱身喔 我,14
"陸委會：小明的故事

全國醫護人員",14
對口罩上下戴反的人們 口罩上的鐵絲,14
：武漢肺炎可控制,14
當MH 發現大家都不愛女將,14
＊開youtube放影片 將畫質從1080p調到144p 影片：,14
,
當眾人在笑你為何脊椎那麼直 蘇峻霆：,14
國民黨恢復花蓮王黨籍 黃啟嘉,14
"醫院要求學生""自己帶""口罩上班 護生",14
很正很瘦的女生一直嫌自己醜 我,14
我看起來在跟你豪洨嗎,14
三度音：,14
"武漢國中的肺炎=武漢肺炎
 武漢肺炎",14
社會大眾:武漢肺炎好恐怖!      流感:,14
導演阿Mike:今日我地去奈良喂鹿 Am I a joke to you?,14
當你終於想到時 該名稱已被使用,14
戴口罩卻露出鼻子 口罩：,14
"(在柏林抱怨看不到雪景)
台灣雪山：",14
當別人的骰子都比你大顆,14
,
武漢肺炎襲擊全台 布口罩與海面口罩們,14
武漢肺炎襲擊全台 口罩們,14
當你洗澡完懶得用吹風機而用毛巾擦乾頭髮的時候 你的吹風機,14
看到洪知秀用15kg的啞鈴叉成功吃到冬粉 拿到8kg而且失敗的全圓佑：,14
"天朝百姓:野蛮湾湾不給口罩留岛不留人 中國製造2025
年產108億口罩 臺灣口罩出口管制",14
黃金體驗&白金之星,14
（女朋友睡覺） 我：快睡吧，對身體好。 也是我：睡你媽逼起來嗨 朋友 （朋友睡覺）,14
,
當菲兒看到七音華跟自己以外的女僕聊天,14
致詞中間突然響起如雷貫耳的掌聲: 你們這個拍手到底是什麼意思!？,14
,
因為武漢肺炎全中國人開始戴口罩 香港人表示:,14
阿姆：發佈Godzilla 空氣：,14
16：45擺桌就泡泡麵 船上的晚餐,14
我們不可能準時放學的,14
Am I a joke to you?,14
我跟我爸講話，但他跟本是耳包,14
當clerk對疾病一無所知卻仍努力講著掰出來的衛教和D.D. 考官 標病,14
我的朋友們幾乎都到歐洲去了,14
,
班導說自習課國文數學輪流考 自習課,14
,
,
*學校叫你結業式隔天返校打掃* 結業式,14
停車場表示:,14
"終於收齊了全班的祝福卡
但你忘記交出去 卡片：",14
當你花了很多錢但還是買到假的鞋子的時候 真的鞋子,14
存好音樂了 主任說不能帶耳機,14
Are we jokes to you?,14
,
"：物理三大重點只有運動學、波動、電磁學
 光電效應：",14
當陳冠希說：十年內無絲綢Nike鞋 我對你而言是個笑話嗎？,14
吃尾牙，沒年終沒紅包，只抽到一台烤土司機,14
遊客:上船要不要買票 我,14
當老師鼓勵班排最後一名 而你是班排倒數第二時,14
當你想考上很好的學校 你的分數:,14
到了機場卻發現護照留在家裡 護照：,14
你覺得我長得像韓國瑜嗎？,14
,
,
當大陸人相信共產黨能制止肺炎疫情 N95,14
當你在別人面前說那個人壞話 他：,14
失眠： 我對你而言是個笑話嗎?,14
雷米對著坎羅說：「我以為梅斯說的紀念日是你的忌日。」 坎羅,14
在youtube上看到這影片,14
,
,
我媽：晚餐吃烤雞跟草莓蛋糕 腸胃炎的我：,14
還沒完成的2019年度目標 當你認真的思考2020要完成甚麼,14
數學老師：這次考的都基本題 我：,14
咪寶：我很熱心還幫你跟他們解釋喔 我：,14
,
"拉線人:*辛苦的拉著隱形的線*
路人:*完全不理然後覺得好笑*

拉線人:",14
,
,
刚发现作文错误的老师:同学不用抄了这个老师写错了 刚刚抄完的同学: ,14
上課有問題都問學霸 各科老師:,14
我：沒過寒暑假再補休就好了阿 學期時間：,14
告白溪高 當你成為溪高竄升最快的粉專,14
我要玩馬雲模擬器! 馬雲:,14
宮崎英高:魂系列遊戲劇情中重要的boss都會有兩條血喔! 第一獵人 傑爾曼:,14
,
剛考完第一天的段考你媽開始在問你成績,14
某款賽車遊戲 日服：更好的系統、新車、畫面升級 台服：,14
,
聽了學長建議嘗試新髮型,14
"在上課打傳說
看到班導也在線上 上課、上班時間",14
面對星期一的到來,14
質疑公務員在上班玩Pokemon GO 外掛：,14
坐在考场上要准备考试了的高二生： 考官：诶没有考卷耶 高二生：,14
,
Am I a joke to you?,14
,
專業演講剛剛結束 剛睡醒的我 蛤??,14
當練完大隊很累時確還要練創意進場,14
"突然發現
喜歡的女明星比自己小很多",14
失去意識讓天風背 平凡,14
,
"數學老師:
我可以出去倒水，你不可以 王奕捷:",14
"當妳複習了很久
老師卻說沒印考卷",14
"當班導寫了一長串關心話語卻比不過兩個任課老師的幹話接龍
班導：",14
"當你在fb上買了一支二手  
iphone",14
當有人說:地圖一點用都沒有 萊利:,14
"扛了三刀好不容易

在逛街翻箱不修機 才救走的隊友 傭兵:",14
南部沒有一個國際機場 小港機場,14
"當你讀了很多進階的數學
段考卻都考基本題",14
,
,
開youtube放影片 老師：奇怪，我明明什麼都沒按，卻自動播下一個，這電腦壞了，快去叫營繕組的人來。 自動播放鍵：,14
"舉手問了一個智障問題
但老師不想回你
你：",14
,
"其他人都在連假愉快
而你準備上快艇滑水：",14
"我:*寫錯「衍」字*
黑板上的「掃地敷衍」牌子:",14
高的人舉右手，矮的舉左手 右手斷掉的高個子:,14
戰甲：隱形 配好的造型,14
捲：沒了永安漁港桃園的海鮮從哪裡來 竹圍漁港,14
,
老師:回家還要多花點時間讀書喔 晚自習,14
護理師幫同學A打針 護理師：如果你會怕可以捏我的腰 （直接把同學A的手放到她的腰上去） （幾秒後） 同學A：其實我沒有很怕欸 護理師：那妳還趁機偷摸我！ 同學A：是妳自己把我的手放到妳腰上的欸 那個同學那時的表情,14
石油王,14
"舉茂才，不知書; 舉孝廉，父別居。
寒清素白濁如泥，高地良將怯如雞 小朋友打油詩: 鬥雞",14
"中國:我們要禁止這種
「畸形」審美 魏晉南北朝 Are we 畸形 to you?",14
,
自豪防疫成果 蘇貞昌：台灣成為舉世滔滔中的幸福之地 死掉的841人,14
"圖書館管理員叫學生禁止在圖書館裡吃東西
但自己卻在吃時 學生",14
*當所有人讚嘆護國神山* 東部人：,14
不知道哪個智障：高雄和澎湖接壤 台灣海峽,14
"遇到一直把品質說成質量的人
 質量守恆定律：",14
當你家的wifi是wifi6 你玩遊戲沒卡 追劇沒卡 卻在上網課時跟老實說網路很差 你家的wifi: 我對你而言是個笑話嗎,14
"你都被打幾次臉了
你還有臉來",14
"台北+台中多間餐廳
上榜必比登! 台南",14
"當有人說大家都是
台灣人的時候 澎金馬地區的人民",14
"當你發摯友標註你的朋友
他卻轉發到大家都看的到",14
"當孫權跟張昭哭完後
還是不聽張昭的話 張昭",14
,
"「天公伯很公平」
蘇貞昌：人做得好沒淹、做不好就淹 高譚市：",14
某原神玩家說他不管遊戲的不良信譽，好玩就好，但迷你例外 薩爾達傳說 曠野之息,14
聽到伊露恩的鬼話之後,14
當你買的限時皮膚返場時 老玩家,14
"*萊豬登台*
素食主義者：",14
"客人:
ATM可以用嗎?

維修公告:",14
"網友:
這是什麼遊戲??

影片標題:",14
"客人說好要一起搬他買的東西, 最後
卻只有你在搬.
店員:",14
"妖精騎士蘭斯洛特:能夠切換自身的寶具

其他擁有複數寶具的從者:",14
"林君諭（2011）指出，我國碩士論文平均頁數為128頁。
我的論文(目前241頁)：",14
"「因為檯面上都是綠媒
       阿北才不得已挺中天」 聯合、東森、TVBS： 綠媒",14
柯文哲：現在市場是主要感染源，跟教科書寫的不一樣！ 武漢華南海鮮市場：,14
老師:那你們就自己寫功課喔掰掰 全班學生:,14
,
一日一蘋果，醫生遠離我 糖尿病：,14
,
空氣阻力： 生物老師：排球的拋物線就是45度,14
當你被戴綠帽,14
,
某些人：你們看Vtuber只是為了看奶 星詠者、粉屍：,14
"當我發現地理老師每節課
都會跟我們說段考剩幾週的時候",14
打開chrome搜尋google瀏覽器,14
"當你以為你刷過一輪生物免修範圍時
生殖學：",14
環團：藻礁會受影響，三接應該蓋在台北港 八里人,14
,
,
組員:欸我們口頭報告就好了 我那滿滿梗圖ㄉPPT:,14
留言功能:,14
"案765：我記不清我跟誰接觸過

案771：",14
台灣ASUS總公司：,14
,
洗手台標語: 洗手乳只提供給您洗手，請勿用來清洗餐具。 印度人:,14
,
"當你生重病活下來了
卻只感謝神明 醫生表示：",14
,
被封鎖了,14
,
(把「品質」說成「質量」的人) 國文老師、物理老師：,14
"已經跑到門外
但是公車司機還是開走",14
看到一般報紙 *安妮報紙,14
"當官方已經發過信
我也在社團提醒",14
"當你的未知溶液的焰色是黃綠色
答案沒有Ba2+",14
我：我要用科學來證明神的存在 神： 錯字迷因,14
輔導老師：18歲以下性愛會被抓 我：老師肛門算性器官嗎？ 輔導老師：不算 我：那18歲以下肛交不會被抓 老師：,14
"當你有帶鑰匙還狂按門鈴時
鑰匙：",14
當老師說六個人一組的時候 團體的第七個人：,14
"某些人：感謝上帝賜我飲食
農夫：",14
"當看見NOSEWAY要
在台北信義開新櫃 台中：",14
當在極權下付出了數以萬計生命但仍然得不到自由時:,14
（把推車搬上樓梯） 坡道：,14
當指揮要求同時彈鋼琴譜和豎琴譜時 管樂團鋼琴手,14
國王在臨死前把他的佩劍傳給你，你轉身就把他賣給商人。 上古卷軸online中拯救了一個位面後 國王：,14
"病患：我的咳嗽一直沒好欸

醫師：我開的藥你有吃嗎？

病患：沒有。",14
,
當見到禮義廉仆到去擦鞋 香港醫護：,14
當保全要我出觀景台再過一次安檢門,14
像極了愛情,14
"當綠色和平組織拿7-11當文章重點
萊爾富 全家 OK:",14
小粉紅：中共養活了中國14億人！你有什麽理由不愛它？！ 中國納稅人,14
,
,
明天將會宣佈小學中一至四學生開學日期 小學中一至中四學生： bro不要玩叻,14
,
"遵守晚會規則認真變裝後
到了現場卻發現每個人都穿小禮服：",14
,
"當很瘦的人說自己很胖
我： ",14
,
當高雄沒有市長和議長 高雄的市長獎和議長獎：,14
旋風斬 一擊殲滅 : 爆能強化5 由給予敵方一個從者轉變為給予敵方所有從者X點傷害。,14
當學校逼你參加夜自習： 法律,14
：我覺得我市政做得很好!! 高雄市民,14
β細胞 先打破壞藥劑 再打保護劑,14
百度一下 什麼都知道 64：,14
用菲歐娜的願望回弓手村 菲歐娜：,14
我就靜靜看著你假裝,14
10代處理器全面支持超線程 10代以前處理器:,14
當波紋戰鬥系統只到延續到第二季，被替身系統取代時,14
,
,
當業務說：越沒錢的人越應該買保險時...,14
老師：父親只是身外之物 他的父親：,14
家裡有整套金庸的我 報告學生：我不懂怎麼會有人喜歡看金庸，對我來說金庸和珍珠美人魚一樣都是懷舊時代的眼淚,14
看到這篇文的香港人：,14
"當你看到薩爾達達人
到處飛來飛去的時候",14
,
一吃飽就出去的我 肚子：,14
當別人又說外遇是全天下的男人都會犯的錯 單身男性：,14
當神崎士郎不滿意騎士大戰的結局而重啟騎士大戰時 那些騎士們：,14
當我方英雄都掛在溫泉裡放棄戰鬥 那些明知道會輸的而又拼命出去戰鬥的小兵：,14
(當各位對檸檬是男的感到驚訝),14
*為了會考不關窗開冷氣 節能減碳,14
書店裡擺滿非營養專業人士的斷醣、生酮暢銷書 營養師：,14
曾當你愛情教練的我:,14
做梗圖被嫌棄的我:,14
子恆交女朋友不說姓名,14
我：正要填問卷 社團：你可以加入梗圖社 問卷：,14
,
"父母：
學音樂的孩子不會變壞",14
"葉姓美食家:(放入口罩)
氣炸鍋:",14
我覺得資安問題還好,14
當我說我沒拿過BUFF打本 林克：,14
當你在萬博設警示 依舊一堆新手在那領禮包時,14
大家都推薦芋頭美食 李致諠,14
當你朋友買左一對新嘅LBJ17但無錢還比你 我：,14
綠畜：支持國民黨的都沒資格用健保啦 連戰,14
"當你要唸書還跟朋友烤肉
轉學考：",14
當依萍每天加班趕的案子業主突然通知暫停,14
方艙醫院的病人：,14
,
長輩：美國會把台灣當棄子！中國一直把台灣當家人！最後台灣只會被美國犧牲掉！ 西藏新疆香港：,14
我：國防課時使用手機 教官,14
,
在愛恨板留言 某些+9,14
"大家都按確認之後，
瑪夏多訓練家退出了隊伍
 隊友",14
,
,
,
臺灣人不吃牛，因為牛種田很辛苦。 那你知道為什麼美國人吃牛嗎？ 因為他們用黑人種田。,14
,
給我回來講清楚喔！,16
為什麼 不取貨 ?!,16
,
"幹你娘
防疫老鼠屎！",16
,
作業星期三繳交呦～,16
,
為什麼7/1要上課啦?,16
"戴口罩掃
QRcode啦幹!",16
來啊! 互相傷害ㄚ!,16
你TM叫我雞 我是鸚鵡 你才是臭雞雞,16
啊不要想到雞雞就想到我 人家是鸚鵡OK？,16
不要想到雞雞就想到我 人家是鸚鵡OK？,16
別人耍智障只是娛樂大眾 只有你耍智障是認真的,16
我要去補習幹你娘阿你給我早點回家 你還是要想我喔啾咪,16
,
我們跟風仔就喜歡排隊,16
今天開工 我要看到血流成河,16
我要看到血流成河,16
屏晟哥 生日快樂,16
外面在跨年，我在工作+写报告,16
,
吸煙有害健康 請不要像鸚鵡兄弟一樣 未滿十八歲請勿吸煙 鸚鵡兄弟 關心您,16
中秋節快樂 鸚鵡兄弟  關心你,16
別用你的任性影響我的生活,16
海螺你還有良心嗎? 怎麼能這麼對我??,16
我本沒良心，何來良心一說 你的良心何在?,16
前總統李登輝病逝了！,16
*當長輩們發長輩圖的時候千萬不要說是我做的* 早安 你好 你這臭雞雞,16
,
當你得知你長智齒 而且還長滿四顆！！,16
一起睡了兩年 卻要分開了 阿阿阿嗚嗚嗚！！！,16
雞雞小就閉嘴,16
二次打電話確認的時候才發現自己把越南料理訂成陶板屋,16
,
,
,
啊！對了!!!看屁啊？ 有叫你看嗎？,16
怎樣啦,16
是在哈囉！,16
今晚就吃汕頭火鍋吧,16
,
"奇才?
你腦袋壞掉嗎?",16
瓜 想你了,16
失戀的我 本寶寶就是不想去學校！,16
專題做不完啊！,16
幹 我就爛 爛命一條,16
通通給我閉嘴,16
,
第一次上國文課再看印度人念經,16
給我小心點！,16
,
可憐哪,16
沒人愛,16
,
啊！對了！看屁呀,16
第一次看到韓國瑜 好亮！,16
閉嘴 小雞雞,16
,
我超上愛數學課阿,16
啊大家的圖片好棒棒！！,16
,
（當你踩到樂高的時候）,16
我覺得不ok!,16
不要給我呱呱呱,16
你雞雞小別說話,16
老師在講 你有沒有在聽！,16
你才不會喝勒,16
,
去吃正興不揪我 你的良心不會痛嘛,16
那東西早就被狗啃走啦,16
"抄襲是復興的專利!!! 從來都復興商工抄襲別人!!!!!
才沒有人能抄襲復興商工",16
你去死啦！,16
,
真的是助靠北啊~~,16
我聽你在放屁,16
,
"維尼熊再不乖，
你的美國爸爸要生氣囉！",16
"維尼熊再不乖
美國爸爸要生氣囉！",16
說話呀阿森,16
,
你拜菩薩我念佛，個人道業個人修！,16
我可是有原則的人,16
,
,
老師，教這幹嘛?,16
